EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
88825,NORTHERN WARREN (ZONE), ,03/04/2008,2300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,15598,Z,42,ALY,0,0,Trained Spotter, , , , , , , , ,03/05/2008,1100, , , , ,"","A strengthening low pressure system over the lower Ohio Valley on Tuesday March 4th tracked northeast into west central New York State by Wednesday morning on March 5th. The low then tracked northeast into the Canadian Maritimes by Thursday morning on March 6th.||This storm system spread a swath of freezing rain and sleet across higher elevations of east central New York and portions of southern Vermont. The freezing rain and sleet developed late Tuesday evening, and continued through early Wednesday afternoon before tapering off.||In New York State, ice accretions of one half to three quarters of an inch occurred within portions of the Helderbergs, Mohawk Valley and southern Adirondacks, and the upper Hudson Valley. This significant ice accretion, combined with gusty winds, led to numerous downed trees and power lines, as well as power outages across the affected areas. In addition, some road closures were reported due to the fallen debris.||Some of the hardest hit areas included Delanson in western Schenectady county, Dresden Center in northern Washington county, and Richmondville in western Schoharie county.||Further south and east, ice accretions generally were between one quarter, to less than one half of an inch, including across much of the Mohawk Valley, the Lake George and Saratoga region, and into the immediate Capital District.",172
88824,HAMILTON (ZONE), ,03/04/2008,2300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,15598,Z,33,ALY,0,0,Trained Spotter, , , , , , , , ,03/05/2008,1100, , , , ,"","A strengthening low pressure system over the lower Ohio Valley on Tuesday March 4th tracked northeast into west central New York State by Wednesday morning on March 5th. The low then tracked northeast into the Canadian Maritimes by Thursday morning on March 6th.||This storm system spread a swath of freezing rain and sleet across higher elevations of east central New York and portions of southern Vermont. The freezing rain and sleet developed late Tuesday evening, and continued through early Wednesday afternoon before tapering off.||In New York State, ice accretions of one half to three quarters of an inch occurred within portions of the Helderbergs, Mohawk Valley and southern Adirondacks, and the upper Hudson Valley. This significant ice accretion, combined with gusty winds, led to numerous downed trees and power lines, as well as power outages across the affected areas. In addition, some road closures were reported due to the fallen debris.||Some of the hardest hit areas included Delanson in western Schenectady county, Dresden Center in northern Washington county, and Richmondville in western Schoharie county.||Further south and east, ice accretions generally were between one quarter, to less than one half of an inch, including across much of the Mohawk Valley, the Lake George and Saratoga region, and into the immediate Capital District.",173
88827,SCHOHARIE (ZONE), ,03/04/2008,2300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,15598,Z,47,ALY,0,0,Trained Spotter, , , , , , , , ,03/05/2008,1100, , , , ,"Tree limbs were reported down in Richmondville due to a significant accretion of ice from freezing rain.","A strengthening low pressure system over the lower Ohio Valley on Tuesday March 4th tracked northeast into west central New York State by Wednesday morning on March 5th. The low then tracked northeast into the Canadian Maritimes by Thursday morning on March 6th.||This storm system spread a swath of freezing rain and sleet across higher elevations of east central New York and portions of southern Vermont. The freezing rain and sleet developed late Tuesday evening, and continued through early Wednesday afternoon before tapering off.||In New York State, ice accretions of one half to three quarters of an inch occurred within portions of the Helderbergs, Mohawk Valley and southern Adirondacks, and the upper Hudson Valley. This significant ice accretion, combined with gusty winds, led to numerous downed trees and power lines, as well as power outages across the affected areas. In addition, some road closures were reported due to the fallen debris.||Some of the hardest hit areas included Delanson in western Schenectady county, Dresden Center in northern Washington county, and Richmondville in western Schoharie county.||Further south and east, ice accretions generally were between one quarter, to less than one half of an inch, including across much of the Mohawk Valley, the Lake George and Saratoga region, and into the immediate Capital District.",174
88826,NORTHERN WASHINGTON (ZONE), ,03/04/2008,2300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,15598,Z,43,ALY,0,0,Trained Spotter, , , , , , , , ,03/05/2008,1100, , , , ,"Route 22 was closed due to downed wires in Dresden Center due to a significant accumulation of ice.","A strengthening low pressure system over the lower Ohio Valley on Tuesday March 4th tracked northeast into west central New York State by Wednesday morning on March 5th. The low then tracked northeast into the Canadian Maritimes by Thursday morning on March 6th.||This storm system spread a swath of freezing rain and sleet across higher elevations of east central New York and portions of southern Vermont. The freezing rain and sleet developed late Tuesday evening, and continued through early Wednesday afternoon before tapering off.||In New York State, ice accretions of one half to three quarters of an inch occurred within portions of the Helderbergs, Mohawk Valley and southern Adirondacks, and the upper Hudson Valley. This significant ice accretion, combined with gusty winds, led to numerous downed trees and power lines, as well as power outages across the affected areas. In addition, some road closures were reported due to the fallen debris.||Some of the hardest hit areas included Delanson in western Schenectady county, Dresden Center in northern Washington county, and Richmondville in western Schoharie county.||Further south and east, ice accretions generally were between one quarter, to less than one half of an inch, including across much of the Mohawk Valley, the Lake George and Saratoga region, and into the immediate Capital District.",175
88830,SOUTHERN HERKIMER (ZONE), ,03/04/2008,2300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,15598,Z,38,ALY,0,0,Trained Spotter, , , , , , , , ,03/05/2008,1100, , , , ,"Tree limbs and wires were reported down in Columbia Center due to a significant accretion of ice from freezing rain.","A strengthening low pressure system over the lower Ohio Valley on Tuesday March 4th tracked northeast into west central New York State by Wednesday morning on March 5th. The low then tracked northeast into the Canadian Maritimes by Thursday morning on March 6th.||This storm system spread a swath of freezing rain and sleet across higher elevations of east central New York and portions of southern Vermont. The freezing rain and sleet developed late Tuesday evening, and continued through early Wednesday afternoon before tapering off.||In New York State, ice accretions of one half to three quarters of an inch occurred within portions of the Helderbergs, Mohawk Valley and southern Adirondacks, and the upper Hudson Valley. This significant ice accretion, combined with gusty winds, led to numerous downed trees and power lines, as well as power outages across the affected areas. In addition, some road closures were reported due to the fallen debris.||Some of the hardest hit areas included Delanson in western Schenectady county, Dresden Center in northern Washington county, and Richmondville in western Schoharie county.||Further south and east, ice accretions generally were between one quarter, to less than one half of an inch, including across much of the Mohawk Valley, the Lake George and Saratoga region, and into the immediate Capital District.",176
88828,WESTERN SCHENECTADY (ZONE), ,03/04/2008,2300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,15598,Z,48,ALY,0,0,Trained Spotter, , , , , , , , ,03/05/2008,500, , , , ,"Tree limbs and wires were reported down in Delanson due to a significant accretion of ice from freezing rain.","A strengthening low pressure system over the lower Ohio Valley on Tuesday March 4th tracked northeast into west central New York State by Wednesday morning on March 5th. The low then tracked northeast into the Canadian Maritimes by Thursday morning on March 6th.||This storm system spread a swath of freezing rain and sleet across higher elevations of east central New York and portions of southern Vermont. The freezing rain and sleet developed late Tuesday evening, and continued through early Wednesday afternoon before tapering off.||In New York State, ice accretions of one half to three quarters of an inch occurred within portions of the Helderbergs, Mohawk Valley and southern Adirondacks, and the upper Hudson Valley. This significant ice accretion, combined with gusty winds, led to numerous downed trees and power lines, as well as power outages across the affected areas. In addition, some road closures were reported due to the fallen debris.||Some of the hardest hit areas included Delanson in western Schenectady county, Dresden Center in northern Washington county, and Richmondville in western Schoharie county.||Further south and east, ice accretions generally were between one quarter, to less than one half of an inch, including across much of the Mohawk Valley, the Lake George and Saratoga region, and into the immediate Capital District.",177
90105,SENECA (ZONE), ,03/07/2008,1600,Ice Storm, , ,0,0,0,0,NY,EST-5, ,15739,Z,16,BGM,0,0,Emergency Manager, , , , , , , , ,03/09/2008,800, , , , ,"Ice accumulated around 1/2 inch on trees and exposed surfaces.","A low pressure system developed over the Gulf Coast and moved northeast through the Mid-Atlantic states, spreading a variety of precipitation across central New York and northeast Pennsylvania from later Friday through Sunday morning. A major ice storm occurred across much of the Finger Lakes Region of New York, with mainly snow north of here, and heavy rain to the south. Ice accumulations ranged from one half to three quarters of an inch bringing down many trees and power lines in the Finger Lakes region.",178
90103,YATES (ZONE), ,03/07/2008,1600,Ice Storm, , ,0,0,0,0,NY,EST-5, ,15739,Z,15,BGM,0,0,Emergency Manager, , , , , , , , ,03/09/2008,800, , , , ,"Ice accumulated around 1/2 inch on trees and exposed surfaces.","A low pressure system developed over the Gulf Coast and moved northeast through the Mid-Atlantic states, spreading a variety of precipitation across central New York and northeast Pennsylvania from later Friday through Sunday morning. A major ice storm occurred across much of the Finger Lakes Region of New York, with mainly snow north of here, and heavy rain to the south. Ice accumulations ranged from one half to three quarters of an inch bringing down many trees and power lines in the Finger Lakes region.",179
90101,STEUBEN (ZONE), ,03/07/2008,1600,Ice Storm, , ,0,0,10000,0,NY,EST-5, ,15739,Z,22,BGM,0,0,Emergency Manager, , , , , , , , ,03/09/2008,800, , , , ,"Ice accumulations ranged from 1/2 to 3/4 of an inch, with the higher terrain areas hardest hit. 11,400 customers were without power.","A low pressure system developed over the Gulf Coast and moved northeast through the Mid-Atlantic states, spreading a variety of precipitation across central New York and northeast Pennsylvania from later Friday through Sunday morning. A major ice storm occurred across much of the Finger Lakes Region of New York, with mainly snow north of here, and heavy rain to the south. Ice accumulations ranged from one half to three quarters of an inch bringing down many trees and power lines in the Finger Lakes region.",180
90097,SCHUYLER (ZONE), ,03/07/2008,1800,Ice Storm, , ,0,0,5000,0,NY,EST-5, ,15739,Z,23,BGM,0,0,Trained Spotter, , , , , , , , ,03/09/2008,900, , , , ,"Three-quarters of an inch of ice accumulation caused tree and limb damage in Mecklenburg.","A low pressure system developed over the Gulf Coast and moved northeast through the Mid-Atlantic states, spreading a variety of precipitation across central New York and northeast Pennsylvania from later Friday through Sunday morning. A major ice storm occurred across much of the Finger Lakes Region of New York, with mainly snow north of here, and heavy rain to the south. Ice accumulations ranged from one half to three quarters of an inch bringing down many trees and power lines in the Finger Lakes region.",181
90100,TOMPKINS (ZONE), ,03/07/2008,1800,Ice Storm, , ,0,0,5000,0,NY,EST-5, ,15739,Z,25,BGM,0,0,Trained Spotter, , , , , , , , ,03/09/2008,800, , , , ,"Ice accumulation of about 1/2 inch or greater at elevations above 1000 feet caused trees and power lines to come down, with some road closures.","A low pressure system developed over the Gulf Coast and moved northeast through the Mid-Atlantic states, spreading a variety of precipitation across central New York and northeast Pennsylvania from later Friday through Sunday morning. A major ice storm occurred across much of the Finger Lakes Region of New York, with mainly snow north of here, and heavy rain to the south. Ice accumulations ranged from one half to three quarters of an inch bringing down many trees and power lines in the Finger Lakes region.",182
90098,SENECA (ZONE), ,03/07/2008,1800,Ice Storm, , ,0,0,5000,0,NY,EST-5, ,15739,Z,16,BGM,0,0,Emergency Manager, , , , , , , , ,03/09/2008,800, , , , ,"Heavy ice accumulations between 1/2 and 3/4 inch caused numerous trees and power lines to be brought down.","A low pressure system developed over the Gulf Coast and moved northeast through the Mid-Atlantic states, spreading a variety of precipitation across central New York and northeast Pennsylvania from later Friday through Sunday morning. A major ice storm occurred across much of the Finger Lakes Region of New York, with mainly snow north of here, and heavy rain to the south. Ice accumulations ranged from one half to three quarters of an inch bringing down many trees and power lines in the Finger Lakes region.",183
89234,NORTHERN WARREN (ZONE), ,03/07/2008,2200,Ice Storm, , ,0,0,0,0,NY,EST-5, ,15565,Z,42,ALY,0,0,Emergency Manager, , , , , , , , ,03/09/2008,400, , , , ,"Significant ice accumulations in excess of one inch occurred from this storm. In addition, gusty winds developed Saturday afternoon. This combination led to widespread power outages and downed trees, with the areas of Hague and Johnsburg hardest hit. In these regions, more than 100 power poles were downed, with more than 300 sections of wire also pulled down. In addition, over 1000 trees were estimated to have fallen from the extreme ice accretion. ||The large number of downed trees and wires led to numerous road closures, including Route 8, and Route 9N in and near Hague.||A state of emergency was declared at 21:30 EST in the town of Hague due to the extensive damage and power outages.","A rapidly strengthening low pressure system tracked from the central Gulf Coast on Friday March 7th, to the central Appalachians by Saturday morning on March 8th, and reached northern Maine by Sunday morning March 9th.||As cold air to the north of the storm system filtered southward, precipitation in the form of snow, sleet and rain developed late Friday. The precipitation then changed to freezing rain by Saturday morning, which then persisted, heavily at times, into Saturday evening before changing back to light snow.||Significant ice accumulations in excess of one inch occurred from this storm. In addition, gusty winds developed Saturday afternoon. This combination led to widespread power outages and downed trees, with the areas of Hague, Johnsburg, and Queensbury the hardest hit. In these regions, more than 100 power poles were downed, with more than 300 sections of wire also pulled down. In addition, over 1000 trees were estimated to have fallen from the extreme ice accretion.||The large number of downed trees and wires led to numerous road closures, including Route 8, and Route 9N in and near Hague.",184
89233,HAMILTON (ZONE), ,03/07/2008,2200,Ice Storm, , ,0,0,0,0,NY,EST-5, ,15565,Z,33,ALY,0,0,Emergency Manager, , , , , , , , ,03/09/2008,400, , , , ,"","A rapidly strengthening low pressure system tracked from the central Gulf Coast on Friday March 7th, to the central Appalachians by Saturday morning on March 8th, and reached northern Maine by Sunday morning March 9th.||As cold air to the north of the storm system filtered southward, precipitation in the form of snow, sleet and rain developed late Friday. The precipitation then changed to freezing rain by Saturday morning, which then persisted, heavily at times, into Saturday evening before changing back to light snow.||Significant ice accumulations in excess of one inch occurred from this storm. In addition, gusty winds developed Saturday afternoon. This combination led to widespread power outages and downed trees, with the areas of Hague, Johnsburg, and Queensbury the hardest hit. In these regions, more than 100 power poles were downed, with more than 300 sections of wire also pulled down. In addition, over 1000 trees were estimated to have fallen from the extreme ice accretion.||The large number of downed trees and wires led to numerous road closures, including Route 8, and Route 9N in and near Hague.",185
147290,ORANGE (ZONE), ,12/11/2008,700,Ice Storm, , ,0,0,0,0,NY,EST-5, ,25279,Z,67,OKX,8,0,Trained Spotter, , , , , , , , ,12/12/2008,0, , , , ,"","Low pressure over the eastern Gulf of Mexico on the evening of December 10, tracked northeast and up into the Carolinas by the following evening of December 11.  In response to a strong upper trough approaching from the west, a secondary low developed along the Mid Atlantic coast during the evening and rapidly deepened overnight. By the following morning, the low had deepened to an estimated 994 mb, just to the south and east of Montauk Point. A transient high over eastern Canada provided enough cold air across northern portions of the Lower Hudson Valley for a prolonged period of freezing rain during the late morning hours of December 11 through the early morning hours of December 12. Thereafter, enough warm air worked in for a complete changeover to rain with several inches of rainfall.||Automated observations in tandem with pictures from trained spotters supported ice accumulations around one half inch across the northern half of Orange county.  ||At 0800EST, there was a major automobile accident on the Newburgh-Beacon Bridge in Orange County with eight injuries. There were also scattered reports of trees and power lines down with the American Red Cross opening a shelter in Central Valley the following day.",186
141856,EASTERN ULSTER (ZONE), ,12/11/2008,1300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,24383,Z,64,ALY,0,0,Trained Spotter, , , , , , , , ,12/12/2008,1300, , , , ,"Ice accretion from freezing rain of one half to one inch occurred, resulting in widespread downed trees, tree limbs and power lines across the county.||The hardest hit areas included New Paltz and Kingston. Approximately 140 power lines were reported down across the county.","A cold front moved across eastern New York and western New England on Wednesday, December 10th, ushering a cold airmass into the region. A low pressure system developed over the southeast states Wednesday and Wednesday night. This storm then headed northeast Thursday and Thursday night, December 11th, with precipitation spreading northward well in advance of the low. The low continued to track northeast, passing over the mid Atlantic region late Thursday night, and over the New York City Metropolitan area and southern New England Friday morning, December 12th. The low then moved to the Canadian Maritimes Friday night. ||As the storm approached, warmer air moved in aloft, and with a cold airmass remaining in place at the surface, this set the stage for a significant mixed precipitation event. The precipitation came down heavy at times, especially Thursday night. Hourly precipitation rates of one quarter to one third of an inch were reported for several hours in the form of freezing rain across much of the region. Thunder was even reported in Glens Falls. The precipitation changed back to snow before ending by midday Friday. Total ice accretion from freezing rain ranged from around one half of an inch, up to one inch across portions of the Capital District and the Berkshires. North and west of the Capital District, including the Saratoga region and east central Mohawk Valley, temperatures were colder and frozen precipitation fell. Snow and sleet amounts ranged from 2 to 4 inches just north and west of the Capital District, while up to 8 to 12 inches of snow and some sleet fell across portions of the southern Adirondacks. ||The ice storm resulted in widespread damage to trees and resultant power outages across eastern New York, where an estimated 220,000 utility customers lost power. Many schools and businesses were shut down for several days due to the loss of power, and impassable roads from extensive fallen debris, resulting in significant economic and societal impacts. States of emergency were declared across large portions of eastern New York.  The hardest hit areas were within the immediate Capital District, across Albany and extreme southern Saratoga Counties, as well as across the central and southern Taconics, from central Rensselaer County into Columbia County and northern Dutchess County.||Bitterly cold temperatures followed in the wake of the storm Saturday and Sunday, compounding the power outages across the region. Numerous warming shelters were setup to assist those who were without power and heat.",187
147964,EASTERN COLUMBIA (ZONE), ,12/11/2008,1300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,24383,Z,61,ALY,0,0,Trained Spotter, , , , , , , , ,12/12/2008,1300, , , , ,"Ice accretion from freezing rain of one half to one inch occurred, resulting in widespread downed trees, tree limbs and power lines across the county. Higher elevations across central portions of the county were hardest hit.","A cold front moved across eastern New York and western New England on Wednesday, December 10th, ushering a cold airmass into the region. A low pressure system developed over the southeast states Wednesday and Wednesday night. This storm then headed northeast Thursday and Thursday night, December 11th, with precipitation spreading northward well in advance of the low. The low continued to track northeast, passing over the mid Atlantic region late Thursday night, and over the New York City Metropolitan area and southern New England Friday morning, December 12th. The low then moved to the Canadian Maritimes Friday night. ||As the storm approached, warmer air moved in aloft, and with a cold airmass remaining in place at the surface, this set the stage for a significant mixed precipitation event. The precipitation came down heavy at times, especially Thursday night. Hourly precipitation rates of one quarter to one third of an inch were reported for several hours in the form of freezing rain across much of the region. Thunder was even reported in Glens Falls. The precipitation changed back to snow before ending by midday Friday. Total ice accretion from freezing rain ranged from around one half of an inch, up to one inch across portions of the Capital District and the Berkshires. North and west of the Capital District, including the Saratoga region and east central Mohawk Valley, temperatures were colder and frozen precipitation fell. Snow and sleet amounts ranged from 2 to 4 inches just north and west of the Capital District, while up to 8 to 12 inches of snow and some sleet fell across portions of the southern Adirondacks. ||The ice storm resulted in widespread damage to trees and resultant power outages across eastern New York, where an estimated 220,000 utility customers lost power. Many schools and businesses were shut down for several days due to the loss of power, and impassable roads from extensive fallen debris, resulting in significant economic and societal impacts. States of emergency were declared across large portions of eastern New York.  The hardest hit areas were within the immediate Capital District, across Albany and extreme southern Saratoga Counties, as well as across the central and southern Taconics, from central Rensselaer County into Columbia County and northern Dutchess County.||Bitterly cold temperatures followed in the wake of the storm Saturday and Sunday, compounding the power outages across the region. Numerous warming shelters were setup to assist those who were without power and heat.",188
141851,WESTERN COLUMBIA (ZONE), ,12/11/2008,1300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,24383,Z,60,ALY,0,0,Trained Spotter, , , , , , , , ,12/12/2008,1300, , , , ,"Ice accretion from freezing rain of one half to one inch occurred, resulting in widespread downed trees, tree limbs and power lines across the county. Higher elevations across central portions of the county were hardest hit.","A cold front moved across eastern New York and western New England on Wednesday, December 10th, ushering a cold airmass into the region. A low pressure system developed over the southeast states Wednesday and Wednesday night. This storm then headed northeast Thursday and Thursday night, December 11th, with precipitation spreading northward well in advance of the low. The low continued to track northeast, passing over the mid Atlantic region late Thursday night, and over the New York City Metropolitan area and southern New England Friday morning, December 12th. The low then moved to the Canadian Maritimes Friday night. ||As the storm approached, warmer air moved in aloft, and with a cold airmass remaining in place at the surface, this set the stage for a significant mixed precipitation event. The precipitation came down heavy at times, especially Thursday night. Hourly precipitation rates of one quarter to one third of an inch were reported for several hours in the form of freezing rain across much of the region. Thunder was even reported in Glens Falls. The precipitation changed back to snow before ending by midday Friday. Total ice accretion from freezing rain ranged from around one half of an inch, up to one inch across portions of the Capital District and the Berkshires. North and west of the Capital District, including the Saratoga region and east central Mohawk Valley, temperatures were colder and frozen precipitation fell. Snow and sleet amounts ranged from 2 to 4 inches just north and west of the Capital District, while up to 8 to 12 inches of snow and some sleet fell across portions of the southern Adirondacks. ||The ice storm resulted in widespread damage to trees and resultant power outages across eastern New York, where an estimated 220,000 utility customers lost power. Many schools and businesses were shut down for several days due to the loss of power, and impassable roads from extensive fallen debris, resulting in significant economic and societal impacts. States of emergency were declared across large portions of eastern New York.  The hardest hit areas were within the immediate Capital District, across Albany and extreme southern Saratoga Counties, as well as across the central and southern Taconics, from central Rensselaer County into Columbia County and northern Dutchess County.||Bitterly cold temperatures followed in the wake of the storm Saturday and Sunday, compounding the power outages across the region. Numerous warming shelters were setup to assist those who were without power and heat.",189
141855,WESTERN ULSTER (ZONE), ,12/11/2008,1300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,24383,Z,63,ALY,0,0,Trained Spotter, , , , , , , , ,12/12/2008,1300, , , , ,"Ice accretion from freezing rain of one half to one inch occurred, resulting in widespread downed trees, tree limbs and power lines across the county.||The Town of Rochester was under a state of emergency due to numerous downed trees, tree limbs and power lines.","A cold front moved across eastern New York and western New England on Wednesday, December 10th, ushering a cold airmass into the region. A low pressure system developed over the southeast states Wednesday and Wednesday night. This storm then headed northeast Thursday and Thursday night, December 11th, with precipitation spreading northward well in advance of the low. The low continued to track northeast, passing over the mid Atlantic region late Thursday night, and over the New York City Metropolitan area and southern New England Friday morning, December 12th. The low then moved to the Canadian Maritimes Friday night. ||As the storm approached, warmer air moved in aloft, and with a cold airmass remaining in place at the surface, this set the stage for a significant mixed precipitation event. The precipitation came down heavy at times, especially Thursday night. Hourly precipitation rates of one quarter to one third of an inch were reported for several hours in the form of freezing rain across much of the region. Thunder was even reported in Glens Falls. The precipitation changed back to snow before ending by midday Friday. Total ice accretion from freezing rain ranged from around one half of an inch, up to one inch across portions of the Capital District and the Berkshires. North and west of the Capital District, including the Saratoga region and east central Mohawk Valley, temperatures were colder and frozen precipitation fell. Snow and sleet amounts ranged from 2 to 4 inches just north and west of the Capital District, while up to 8 to 12 inches of snow and some sleet fell across portions of the southern Adirondacks. ||The ice storm resulted in widespread damage to trees and resultant power outages across eastern New York, where an estimated 220,000 utility customers lost power. Many schools and businesses were shut down for several days due to the loss of power, and impassable roads from extensive fallen debris, resulting in significant economic and societal impacts. States of emergency were declared across large portions of eastern New York.  The hardest hit areas were within the immediate Capital District, across Albany and extreme southern Saratoga Counties, as well as across the central and southern Taconics, from central Rensselaer County into Columbia County and northern Dutchess County.||Bitterly cold temperatures followed in the wake of the storm Saturday and Sunday, compounding the power outages across the region. Numerous warming shelters were setup to assist those who were without power and heat.",190
141854,EASTERN DUTCHESS (ZONE), ,12/11/2008,1300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,24383,Z,66,ALY,0,0,Trained Spotter, , , , , , , , ,12/12/2008,1300, , , , ,"Ice accretion from freezing rain of one half to one inch occurred, resulting in widespread downed trees, tree limbs and power lines across the county.","A cold front moved across eastern New York and western New England on Wednesday, December 10th, ushering a cold airmass into the region. A low pressure system developed over the southeast states Wednesday and Wednesday night. This storm then headed northeast Thursday and Thursday night, December 11th, with precipitation spreading northward well in advance of the low. The low continued to track northeast, passing over the mid Atlantic region late Thursday night, and over the New York City Metropolitan area and southern New England Friday morning, December 12th. The low then moved to the Canadian Maritimes Friday night. ||As the storm approached, warmer air moved in aloft, and with a cold airmass remaining in place at the surface, this set the stage for a significant mixed precipitation event. The precipitation came down heavy at times, especially Thursday night. Hourly precipitation rates of one quarter to one third of an inch were reported for several hours in the form of freezing rain across much of the region. Thunder was even reported in Glens Falls. The precipitation changed back to snow before ending by midday Friday. Total ice accretion from freezing rain ranged from around one half of an inch, up to one inch across portions of the Capital District and the Berkshires. North and west of the Capital District, including the Saratoga region and east central Mohawk Valley, temperatures were colder and frozen precipitation fell. Snow and sleet amounts ranged from 2 to 4 inches just north and west of the Capital District, while up to 8 to 12 inches of snow and some sleet fell across portions of the southern Adirondacks. ||The ice storm resulted in widespread damage to trees and resultant power outages across eastern New York, where an estimated 220,000 utility customers lost power. Many schools and businesses were shut down for several days due to the loss of power, and impassable roads from extensive fallen debris, resulting in significant economic and societal impacts. States of emergency were declared across large portions of eastern New York.  The hardest hit areas were within the immediate Capital District, across Albany and extreme southern Saratoga Counties, as well as across the central and southern Taconics, from central Rensselaer County into Columbia County and northern Dutchess County.||Bitterly cold temperatures followed in the wake of the storm Saturday and Sunday, compounding the power outages across the region. Numerous warming shelters were setup to assist those who were without power and heat.",191
141853,WESTERN DUTCHESS (ZONE), ,12/11/2008,1300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,24383,Z,65,ALY,0,0,Trained Spotter, , , , , , , , ,12/12/2008,1300, , , , ,"Ice accretion from freezing rain of one half to one inch occurred, resulting in widespread downed trees, tree limbs and power lines across the county.||Hardest hit areas included Red Hook and Salt Point. At least 12 roads were closed across the county due to fallen debris.","A cold front moved across eastern New York and western New England on Wednesday, December 10th, ushering a cold airmass into the region. A low pressure system developed over the southeast states Wednesday and Wednesday night. This storm then headed northeast Thursday and Thursday night, December 11th, with precipitation spreading northward well in advance of the low. The low continued to track northeast, passing over the mid Atlantic region late Thursday night, and over the New York City Metropolitan area and southern New England Friday morning, December 12th. The low then moved to the Canadian Maritimes Friday night. ||As the storm approached, warmer air moved in aloft, and with a cold airmass remaining in place at the surface, this set the stage for a significant mixed precipitation event. The precipitation came down heavy at times, especially Thursday night. Hourly precipitation rates of one quarter to one third of an inch were reported for several hours in the form of freezing rain across much of the region. Thunder was even reported in Glens Falls. The precipitation changed back to snow before ending by midday Friday. Total ice accretion from freezing rain ranged from around one half of an inch, up to one inch across portions of the Capital District and the Berkshires. North and west of the Capital District, including the Saratoga region and east central Mohawk Valley, temperatures were colder and frozen precipitation fell. Snow and sleet amounts ranged from 2 to 4 inches just north and west of the Capital District, while up to 8 to 12 inches of snow and some sleet fell across portions of the southern Adirondacks. ||The ice storm resulted in widespread damage to trees and resultant power outages across eastern New York, where an estimated 220,000 utility customers lost power. Many schools and businesses were shut down for several days due to the loss of power, and impassable roads from extensive fallen debris, resulting in significant economic and societal impacts. States of emergency were declared across large portions of eastern New York.  The hardest hit areas were within the immediate Capital District, across Albany and extreme southern Saratoga Counties, as well as across the central and southern Taconics, from central Rensselaer County into Columbia County and northern Dutchess County.||Bitterly cold temperatures followed in the wake of the storm Saturday and Sunday, compounding the power outages across the region. Numerous warming shelters were setup to assist those who were without power and heat.",192
